1,1,A
1,1,A
1,1,A
2,1,A
2,2,A
2,2,A
2,2,A
2,2,A
3,2,A
3,2,A
3,2,A
3,1,A
1,1,A
0,1,A
0,1,A
0,1,A
0,1,A
0,1,A
1,1,A
2,1,A
2,2,A
2,2,A
2,2,A
2,2,A
3,2,A
3,2,A
3,2,A
3,2,A
1,2,A
1,1,A
1,1,A
0,1,A
0,1,A
0,1,A
0,1,A
0,1,A
0,1,A
1,1,A
1,1,A
1,1,A
1,1,A
2,1,A
2,1,A
2,1,A
2,1,A
2,1,A
2,2,A
2,2,A
1,2,A
1,2,A
0,2,A
0,1,A
0,1,A
0,1,A
0,1,A
0,1,A
0,1,A
0,1,A
1,1,A
1,1,A
1,1,A
2,1,A
2,2,A
2,2,A
2,2,A
3,2,A
3,2,A
1,1,A
0,1,A
0,1,A
0,1,A
0,1,A
0,1,A
1,1,A
1,2,A
2,2,A
2,2,A
2,2,A
2,2,A
2,2,A
3,2,A
3,1,A
3,1,A
0,1,A
0,1,A
0,1,A
0,1,A
1,1,A
1,1,A
1,1,A
2,1,A
2,2,A
2,2,A
3,2,A
3,2,A
3,2,A
3,2,A
1,2,A
0,1,A
0,1,A
0,1,A
0,1,A
0,1,A
1,1,A
2,1,A
2,1,A
2,2,A
2,2,A
2,2,A
2,2,A
3,2,A
3,2,A
3,2,A
0,1,A
0,1,A
0,1,A
0,1,A
0,1,A
1,1,A
1,1,A
1,1,A
2,1,A
2,2,A
2,2,A
2,2,A
2,2,A
3,2,A
3,2,A
3,2,A
1,2,A
1,2,A
0,2,A
0,2,A
0,1,A
0,1,A
0,1,A
0,1,A
1,1,A
1,1,A
2,1,A
2,1,A
2,0,A
2,0,A
2,0,A
3,0,A
3,0,A
3,0,A
3,0,A
1,0,A
1,0,A
1,0,A
0,0,A
0,0,A
0,0,A
0,0,A
0,0,A
0,0,A
0,0,A
0,0,A
0,0,A
0,0,A
0,0,A
0,0,A
0,0,A
0,0,A
0,0,A
0,0,A
0,0,A
0,0,A
0,0,A
0,0,A
0,0,A
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,1,B
0,1,B
0,1,B
1,1,B
1,1,B
1,1,B
2,1,B
2,1,B
2,2,B
2,2,B
3,2,B
3,2,B
3,2,B
1,2,B
0,2,B
0,1,B
0,1,B
0,1,B
0,1,B
0,1,B
1,1,B
1,1,B
2,1,B
2,1,B
2,0,B
2,0,B
2,0,B
3,0,B
3,0,B
1,0,B
0,1,B
0,1,B
0,1,B
0,1,B
0,1,B
1,1,B
1,1,B
1,1,B
1,1,B
2,1,B
2,1,B
2,1,B
2,0,B
2,0,B
3,0,B
3,0,B
3,0,B
1,0,B
0,0,B
0,0,B
0,1,B
0,1,B
0,1,B
0,1,B
0,1,B
0,1,B
1,1,B
1,1,B
2,1,B
2,1,B
2,1,B
2,1,B
2,2,B
3,2,B
3,2,B
3,2,B
0,2,B
0,2,B
0,1,B
0,1,B
0,1,B
0,1,B
0,1,B
1,1,B
1,1,B
1,1,B
2,1,B
2,1,B
2,2,B
2,2,B
3,2,B
3,2,B
3,2,B
1,2,B
0,2,B
0,1,B
0,1,B
0,1,B
0,1,B
1,1,B
1,1,B
1,1,B
2,1,B
2,1,B
2,1,B
2,1,B
2,2,B
3,2,B
3,2,B
3,2,B
0,2,B
0,2,B
0,1,B
0,1,B
0,1,B
0,1,B
0,1,B
0,1,B
1,1,B
2,1,B
2,1,B
2,1,B
2,1,B
2,1,B
3,2,B
3,2,B
3,2,B
1,2,B
1,2,B
0,2,B
0,2,B
0,2,B
0,2,B
0,2,B
0,1,B
0,1,B
0,1,B
0,1,B
1,1,B
1,1,B
2,1,B
2,1,B
2,1,B
2,2,B
3,2,B
3,2,B
3,2,B
1,2,B
0,2,B
0,2,B
0,2,B
0,2,B
0,2,B
0,2,B
0,1,B
0,1,B
0,1,B
0,1,B
1,1,B
1,1,B
1,1,B
2,1,B
2,1,B
2,1,B
2,1,B
2,2,B
3,2,B
3,2,B
3,2,B
1,2,B
1,2,B
0,2,B
0,2,B
0,2,B
0,2,B
0,1,B
0,1,B
0,1,B
0,1,B
0,1,B
1,1,B
1,1,B
2,1,B
2,1,B
2,1,B
2,1,B
2,1,B
3,2,B
3,2,B
3,2,B
1,2,B
2,2,B
0,2,B
0,2,B
0,1,B
0,1,B
0,1,B
0,1,B
0,1,B
0,1,B
1,1,B
1,1,B
2,1,B
2,1,B
2,1,B
2,1,B
2,1,B
3,1,B
3,1,B
3,1,B
1,2,B
0,2,B
0,2,B
0,2,B
0,2,B
0,2,B
0,2,B
0,1,B
0,1,B
0,1,B
0,1,B
1,1,B
0,1,B
1,1,B
1,1,B
2,1,B
2,1,B
2,1,B
2,2,B
2,2,B
3,2,B
3,2,B
3,2,B
1,2,B
1,2,B
0,2,B
0,2,B
0,1,B
0,1,B
0,1,B
0,1,B
0,1,B
1,1,B
1,1,B
1,1,B
1,1,B
2,1,B
2,1,B
2,1,B
2,2,B
2,2,B
3,2,B
3,2,B
3,2,B
1,2,B
0,2,B
0,2,B
0,1,B
0,1,B
0,1,B
0,1,B
0,1,B
1,1,B
1,1,B
0,1,B
0,1,B
0,1,B
2,1,B
2,1,B
2,2,B
2,2,B
2,2,B
3,2,B
3,2,B
1,2,B
0,2,B
0,2,B
0,2,B
0,1,B
0,1,B
1,1,B
1,1,B
1,1,B
1,1,B
2,1,B
2,2,B
2,2,B
2,2,B
2,2,B
1,2,B
3,2,B
1,2,B
0,2,B
0,1,B
0,1,B
0,1,B
0,1,B
1,1,B
1,1,B
1,1,B
2,1,B
2,1,B
2,1,B
2,1,B
2,2,B
3,2,B
3,2,B
3,2,B
1,2,B
0,2,B
0,2,B
0,1,B
0,1,B
0,1,B
0,1,B
1,1,B
1,1,B
1,1,B
2,1,B
2,1,B
2,1,B
2,1,B
2,1,B
3,1,B
2,1,B
0,1,B
0,2,B
2,2,B
1,2,B
1,2,B
1,2,B
0,2,B
0,2,B
0,2,B
0,2,B
0,2,B
0,2,B
0,1,B
0,1,B
0,1,B
0,1,B
1,1,B
1,1,B
1,1,B
2,1,B
2,1,B
2,1,B
2,1,B
2,2,B
2,2,B
3,2,B
3,2,B
3,2,B
1,2,B
0,1,B
0,1,B
0,1,B
0,1,B
0,1,B
0,1,B
1,1,B
2,1,B
2,1,B
2,1,B
2,1,B
2,1,B
3,1,B
3,1,B
3,1,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,1,C
0,1,C
0,1,C
0,1,C
0,1,C
1,1,C
1,1,C
1,1,C
2,1,C
2,1,C
2,1,C
2,1,C
2,1,C
2,1,C
3,2,C
3,2,C
3,2,C
0,2,C
1,2,C
1,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,1,C
1,1,C
1,1,C
1,1,C
1,1,C
2,1,C
2,1,C
2,1,C
2,1,C
2,1,C
3,1,C
3,1,C
3,1,C
0,2,C
1,2,C
1,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,1,C
0,1,C
1,1,C
1,1,C
1,1,C
2,1,C
2,1,C
2,1,C
2,1,C
2,1,C
3,1,C
3,1,C
3,1,C
3,1,C
1,1,C
1,1,C
1,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,1,C
0,1,C
0,1,C
0,1,C
1,1,C
1,1,C
2,1,C
2,1,C
2,1,C
2,1,C
2,1,C
3,1,C
3,1,C
3,1,C
1,1,C
1,1,C
1,1,C
1,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,1,C
0,1,C
0,1,C
0,1,C
1,1,C
1,1,C
1,1,C
2,1,C
2,1,C
2,1,C
2,1,C
2,1,C
3,1,C
3,1,C
3,1,C
3,1,C
1,1,C
1,1,C
1,1,C
0,1,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,1,C
0,1,C
0,1,C
0,1,C
0,1,C
1,1,C
1,1,C
2,1,C
2,1,C
2,1,C
2,1,C
2,1,C
3,1,C
3,1,C
3,1,C
3,1,C
1,1,C
1,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,1,C
0,1,C
0,1,C
0,1,C
1,1,C
1,1,C
1,1,C
2,1,C
2,1,C
2,1,C
2,1,C
3,1,C
3,1,C
3,1,C
3,1,C
1,1,C
1,2,C
1,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,1,C
0,1,C
0,1,C
1,1,C
1,1,C
1,1,C
2,1,C
2,1,C
2,1,C
2,1,C
2,1,C
3,1,C
3,1,C
3,1,C
1,2,C
1,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,1,C
0,1,C
0,1,C
0,1,C
0,1,C
1,1,C
1,1,C
1,1,C
2,1,C
2,1,C
2,1,C
2,1,C
3,1,C
3,1,C
3,1,C
3,1,C
1,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,1,C
0,1,C
0,1,C
1,1,C
1,1,C
2,1,C
2,1,C
2,1,C
2,1,C
2,1,C
3,1,C
3,1,C
3,1,C
1,1,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,1,C
0,1,C
0,1,C
0,1,C
1,1,C
1,1,C
2,1,C
2,1,C
2,1,C
2,1,C
2,1,C
3,1,C
3,1,C
3,1,C
3,1,C
0,2,C
0,2,C
0,2,C
0,2,C
0,1,C
0,1,C
0,1,C
0,1,C
0,1,C
1,1,C
1,1,C
1,1,C
2,1,C
2,1,C
2,1,C
2,1,C
3,1,C
3,1,C
3,1,C
3,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,1,C
0,1,C
0,1,C
1,1,C
1,1,C
2,1,C
2,1,C
2,1,C
2,1,C
3,1,C
3,1,C
3,2,C
3,2,C
1,2,C
0,2,C
0,1,C
0,1,C
0,1,C
0,1,C
0,1,C
0,1,C
0,1,C
1,1,C
1,1,C
2,1,C
2,1,C
2,1,C
2,1,C
3,1,C
3,1,C
3,1,C
3,1,C
1,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
1,2,C
1,1,C
1,1,C
1,1,C
2,1,C
2,1,C
2,1,C
2,1,C
2,1,C
3,1,C
3,1,C
3,1,C
3,1,C
0,1,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
1,2,C
2,2,C
2,2,C
2,2,C
2,2,C
2,2,C
2,2,C
3,2,C
3,2,C
3,1,C
1,1,C
1,1,C
0,1,C
0,1,C
0,1,C
0,1,C
0,2,C
0,2,C
0,2,C
1,2,C
1,2,C
2,2,C
2,2,C
2,2,C
2,2,C
2,1,C
3,1,C
3,1,C
3,1,C
1,1,C
0,1,C
0,1,C
0,1,C
0,2,C
0,2,C
0,2,C
0,2,C
1,2,C
2,2,C
2,2,C
2,2,C
2,2,C
2,2,C
2,2,C
2,2,C
2,2,C
3,2,C
3,2,C
3,2,C
1,1,C
0,1,C
0,1,C
0,1,C
0,1,C
0,1,C
0,2,C
0,2,C
0,2,C
1,2,C
1,2,C
2,2,C
2,2,C
2,2,C
2,2,C
3,2,C
3,2,C
3,2,C
1,2,C
1,2,C
0,2,C
0,1,C
0,1,C
0,1,C
0,1,C
0,2,C
0,2,C
0,2,C
0,2,C
1,2,C
2,2,C
2,2,C
2,2,C
2,2,C
3,2,C
3,2,C
3,2,C
0,2,C
0,1,C
0,1,C
0,1,C
0,1,C
0,1,C
0,1,C
0,2,C
0,2,C
1,2,C
1,2,C
1,2,C
2,2,C
2,2,C
2,2,C
2,2,C
2,1,C
3,1,C
3,1,C
3,1,C
1,1,C
1,1,C
0,1,C
0,1,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
1,2,C
1,2,C
1,2,C
2,2,C
2,2,C
2,2,C
2,2,C
3,2,C
3,2,C
3,2,C
3,2,C
0,1,C
0,1,C
0,1,C
0,1,C
0,1,C
0,1,C
0,2,C
0,2,C
0,2,C
1,2,C
1,2,C
2,2,C
2,2,C
2,2,C
2,2,C
2,2,C
3,2,C
3,1,C
3,1,C
3,1,C
1,1,C
0,1,C
0,1,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
1,2,C
1,2,C
2,2,C
2,2,C
2,2,C
2,2,C
2,2,C
3,2,C
3,2,C
3,1,C
3,1,C
0,1,C
0,1,C
0,1,C
0,1,C
0,1,C
0,1,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
1,2,C
1,2,C
2,2,C
2,2,C
2,2,C
2,2,C
3,2,C
3,2,C
3,2,C
3,2,C
1,1,C
0,1,C
0,1,C
0,1,C
0,1,C
0,1,C
0,2,C
0,2,C
0,2,C
0,2,C
1,2,C
2,2,C
2,2,C
2,2,C
2,2,C
2,2,C
2,2,C
3,2,C
3,2,C
3,2,C
1,2,C
0,2,C
0,1,C
0,1,C
0,1,C
0,1,C
0,1,C
0,1,C
1,2,C
1,2,C
1,2,C
2,2,C
2,2,C
2,2,C
2,2,C
2,2,C
2,2,C
0,2,C
0,2,C
0,2,C
1,2,C
1,1,C
0,1,C
0,1,C
0,1,C
0,1,C
0,1,C
0,1,C
0,2,C
0,2,C
0,2,C
1,2,C
1,2,C
1,2,C
2,2,C
2,2,C
2,2,C
2,2,C
2,2,C
3,2,C
3,2,C
3,2,C
1,2,C
1,2,C
0,1,C
0,1,C
0,1,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
1,2,C
1,2,C
2,2,C
2,2,C
2,2,C
2,2,C
2,1,C
3,1,C
3,1,C
3,1,C
1,1,C
0,1,C
0,1,C
0,1,C
0,1,C
0,1,C
0,2,C
0,2,C
0,2,C
1,2,C
1,2,C
2,2,C
2,2,C
2,2,C
2,2,C
2,2,C
3,2,C
3,2,C
3,2,C
0,1,C
0,1,C
0,1,C
0,1,C
0,1,C
0,1,C
0,2,C
0,2,C
0,2,C
1,2,C
1,2,C
2,2,C
2,2,C
2,2,C
2,2,C
2,2,C
3,2,C
3,2,C
3,2,C
1,1,C
0,1,C
0,1,C
0,1,C
0,1,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
1,2,C
1,2,C
1,2,C
2,2,C
2,2,C
2,2,C
2,2,C
2,2,C
3,1,C
3,1,C
3,1,C
1,1,C
0,1,C
0,1,C
0,1,C
0,1,C
0,1,C
0,1,C
0,1,C
0,1,C
0,1,C
0,2,C
0,2,C
0,2,C
1,2,C
1,2,C
1,2,C
2,2,C
2,2,C
2,2,C
2,0,C
2,0,C
3,0,C
3,0,C
3,0,C
1,0,C
1,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,1,C
0,1,C
0,1,C
0,1,C
0,1,C
1,1,C
1,1,C
1,1,C
0,1,C
0,1,C
0,1,C
0,1,C
0,1,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
1,2,C
1,2,C
2,2,C
2,2,C
2,2,C
2,2,C
3,1,C
3,1,C
3,1,C
3,1,C
1,1,C
0,1,C
0,1,C
0,1,C
0,1,C
0,2,C
0,2,C
0,2,C
1,2,C
1,2,C
2,2,C
2,2,C
2,2,C
2,2,C
2,2,C
3,2,C
3,1,C
3,1,C
1,1,C
1,1,C
0,1,C
0,1,C
0,1,C
0,1,C
0,2,C
0,2,C
0,2,C
0,2,C
1,2,C
1,2,C
2,2,C
2,2,C
2,2,C
2,2,C
2,2,C
3,1,C
3,1,C
3,1,C
1,1,C
1,1,C
0,1,C
0,1,C
0,1,C
0,2,C
0,2,C
0,2,C
1,2,C
1,2,C
2,2,C
2,2,C
2,2,C
2,2,C
3,2,C
3,1,C
3,1,C
1,1,C
0,1,C
0,1,C
0,1,C
0,1,C
0,2,C
0,2,C
0,2,C
1,2,C
1,2,C
1,2,C
2,2,C
2,1,C
2,1,C
2,1,C
3,1,C
3,1,C
3,1,C
3,1,C
0,2,C
0,2,C
0,2,C
0,2,C
1,2,C
0,2,C
0,2,C
0,2,C
0,2,C
1,2,C
2,2,C
2,2,C
2,2,C
2,2,C
2,1,C
3,1,C
3,1,C
3,1,C
1,1,C
1,1,C
0,1,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
1,2,C
1,2,C
1,2,C
2,2,C
2,2,C
2,1,C
2,1,C
3,1,C
3,1,C
3,1,C
1,1,C
0,1,C
0,1,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
1,2,C
1,2,C
2,2,C
2,2,C
2,2,C
2,2,C
3,1,C
3,1,C
3,1,C
1,1,C
1,1,C
0,1,C
0,1,C
0,2,C
0,2,C
1,2,C
1,2,C
1,2,C
2,2,C
2,2,C
2,2,C
2,2,C
2,1,C
2,1,C
3,1,C
3,1,C
3,1,C
3,1,C
0,1,C
0,1,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
1,2,C
1,2,C
2,2,C
2,2,C
2,2,C
2,1,C
2,1,C
3,1,C
3,1,C
3,1,C
1,1,C
1,1,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
1,2,C
1,2,C
1,2,C
2,2,C
2,2,C
2,2,C
2,1,C
3,1,C
3,1,C
3,1,C
1,1,C
1,1,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
0,2,C
1,2,C
1,2,C
1,2,C
2,2,C
2,2,C
2,2,C
2,2,C
3,1,C
3,1,C
3,1,C
1,1,C
1,1,C
0,1,C
0,1,C
0,1,C
0,1,C
0,1,C
0,1,C
0,1,C
1,1,C
1,1,C
1,1,C
2,1,C
2,1,C
2,1,C
2,1,C
3,1,C
3,2,C
3,2,C
1,2,C
1,2,C
0,2,C
0,1,C
0,1,C
0,1,C
0,1,C
0,1,C
0,1,C
0,1,C
1,1,C
1,1,C
1,1,C
1,1,C
2,1,C
2,1,C
2,1,C
2,1,C
2,1,C
3,1,C
3,1,C
1,1,C
1,0,C
1,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,C
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,1,D
1,1,D
1,1,D
1,1,D
1,1,D
0,1,D
0,1,D
0,1,D
0,1,D
0,1,D
1,1,D
1,1,D
1,1,D
1,1,D
1,1,D
1,1,D
1,0,D
1,0,D
1,0,D
1,0,D
1,0,D
1,0,D
1,0,D
1,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
1,0,D
1,0,D
1,0,D
1,0,D
1,0,D
2,0,D
2,0,D
2,0,D
2,0,D
2,0,D
1,0,D
1,0,D
1,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,D
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,0,E
0,1,E
0,1,E
0,1,E
0,1,E
1,1,E
1,1,E
1,1,E
1,1,E
2,1,E
2,1,E
2,2,E
2,2,E
1,2,E
1,2,E
1,2,E
1,2,E
0,2,E
0,2,E
0,2,E
0,2,E
0,2,E
0,2,E
0,2,E
0,2,E
0,2,E
0,2,E
0,2,E
0,2,E
0,2,E
0,2,E
1,2,E
